Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Curacao,CUW,2020-05-18,0.057346279,0.34082557,-0.11535173
Curacao,CUW,2020-05-25,0.059413762,0.365940015,-0.117424592
Curacao,CUW,2020-06-01,0.075355211,0.432428021,-0.085532192
Curacao,CUW,2020-06-08,0.075258853,0.431159424,-0.095785612
Curacao,CUW,2020-06-15,0.097216521,0.442778313,-0.092478037
Curacao,CUW,2020-06-22,0.088238149,0.421726574,-0.097976476
Curacao,CUW,2020-06-29,0.041823502,0.237660332,-0.127144066
Curacao,CUW,2020-07-06,0.012247776,0.20294663,-0.155835108
Curacao,CUW,2020-07-13,0.033838513,0.212542983,-0.172898795
Curacao,CUW,2020-07-20,0.035041912,0.211932366,-0.17252711
Curacao,CUW,2020-07-27,0.052721678,0.207833184,-0.169244346
Curacao,CUW,2020-08-03,0.057375026,0.232035825,-0.172342817
Curacao,CUW,2020-08-10,0.056252441,0.221925982,-0.146805631
Curacao,CUW,2020-08-17,0.059866396,0.247253838,-0.116070618
Curacao,CUW,2020-08-24,0.060393866,0.275262681,-0.122584264
Curacao,CUW,2020-08-31,0.035022656,0.272035032,-0.137851038
Curacao,CUW,2020-09-07,0.038569744,0.290610615,-0.140094935
Curacao,CUW,2020-09-14,0.05537326,0.291547704,-0.118011069
Curacao,CUW,2020-09-21,0.060670047,0.300578382,-0.125948969
Curacao,CUW,2020-09-28,0.063763804,0.327987064,-0.088854041
Curacao,CUW,2020-10-05,0.06637289,0.309474066,-0.083693855
Curacao,CUW,2020-10-12,0.077756586,0.336074886,-0.079406639
Curacao,CUW,2020-10-19,0.076112085,0.3371997,-0.066288953
Curacao,CUW,2020-10-26,0.0812298,0.333200001,-0.075355394
Curacao,CUW,2020-11-02,0.159315239,0.418374261,0.017395436
Curacao,CUW,2020-11-09,0.118110379,0.420432789,-0.028493137
Curacao,CUW,2020-11-16,0.218964323,0.557885415,0.010736127
Curacao,CUW,2020-11-23,0.326964235,0.659923583,0.012854061
Curacao,CUW,2020-11-30,0.55111076,0.931286236,0.267380332
Curacao,CUW,2020-12-07,0.517853561,0.907460206,0.222796127
Curacao,CUW,2020-12-14,0.399942078,0.795365421,0.143931083
Curacao,CUW,2020-12-21,0.271598243,0.707904326,0.096675728
Curacao,CUW,2020-12-28,0.295659792,0.642793506,0.093818211
Curacao,CUW,2021-01-04,0.288622138,0.665728526,0.125510307
Curacao,CUW,2021-01-11,0.216168008,0.480780627,0.013482579
Curacao,CUW,2021-01-18,0.114868213,0.347787764,-0.12396336
Curacao,CUW,2021-01-25,0.090849432,0.313194832,-0.114530953
Curacao,CUW,2021-02-01,0.11642602,0.355095718,-0.072341576
Curacao,CUW,2021-02-08,0.125733796,0.33774297,-0.110279458
Curacao,CUW,2021-02-15,0.04350472,0.289265656,-0.116910404
Curacao,CUW,2021-02-22,0.04726497,0.277331406,-0.078053654
Curacao,CUW,2021-03-01,0.064160554,0.309556597,-0.024701721
Curacao,CUW,2021-03-08,0.113709157,0.38876232,-0.001234043
Curacao,CUW,2021-03-15,0.45870951,0.946217478,0.121755568
Curacao,CUW,2021-03-22,0.794298098,1.40237154,0.392989656
Curacao,CUW,2021-03-29,1.434767053,2.344771527,0.875125443
Curacao,CUW,2021-04-05,1.853695409,3.058760639,1.367307496
Curacao,CUW,2021-04-12,1.745469421,3.026728451,1.288061472
Curacao,CUW,2021-04-19,1.243272799,2.456146091,0.729017744
Curacao,CUW,2021-04-26,0.775071525,1.745715744,0.467725728
Curacao,CUW,2021-05-03,0.327083305,0.672051933,0.09114966
Curacao,CUW,2021-05-10,0.402321114,0.717195203,0.128175312
Curacao,CUW,2021-05-17,0.261396692,0.50894185,0.086878017
Curacao,CUW,2021-05-24,0.125056648,0.312205608,-0.090021762
Curacao,CUW,2021-05-31,0.0606277,0.245926541,-0.156241111
Curacao,CUW,2021-06-07,0.144935562,0.307119472,-0.089422524
Curacao,CUW,2021-06-14,0.133352864,0.270225927,-0.08824608
Curacao,CUW,2021-06-21,0.1666575,0.386551214,-0.045286248
Curacao,CUW,2021-06-28,0.090731632,0.311506726,-0.11959197
Curacao,CUW,2021-07-05,0.030522898,0.25112014,-0.158528737
Curacao,CUW,2021-07-12,0.063736996,0.400844425,-0.068527408
Curacao,CUW,2021-07-19,0.263281493,0.642338685,0.020995227
Curacao,CUW,2021-07-26,0.217687333,0.708736557,-0.002322871
Curacao,CUW,2021-08-02,0.652386021,1.22199901,0.251630686
Curacao,CUW,2021-08-09,0.691903161,1.299587514,0.204683216
Curacao,CUW,2021-08-16,0.637211241,1.265794945,0.221788232
Curacao,CUW,2021-08-23,0.723643398,1.305669052,0.353249722
Curacao,CUW,2021-08-30,0.857547872,1.689872821,0.33163822
Curacao,CUW,2021-09-06,0.837403179,1.628795086,0.330073177
Curacao,CUW,2021-09-13,0.787849676,1.585155437,0.294070562
Curacao,CUW,2021-09-20,0.772979893,1.609253053,0.23977512
Curacao,CUW,2021-09-27,0.712115578,1.132456517,0.172349808
Curacao,CUW,2021-10-04,0.355741569,0.943623417,0.15278975
Curacao,CUW,2021-10-11,0.316959807,0.83616447,0.085548185
Curacao,CUW,2021-10-18,0.760671763,1.012390717,0.286520812
Curacao,CUW,2021-10-25,0.701912627,0.943461463,0.222873883
Curacao,CUW,2021-11-01,0.633511461,0.798117131,0.166392612
Curacao,CUW,2021-11-08,0.492701537,0.641715462,0.019363518
Curacao,CUW,2021-11-15,0.511434998,0.669704042,0.050510433
Curacao,CUW,2021-11-22,0.694609006,0.851842393,0.251419426
Curacao,CUW,2021-11-29,0.54077573,0.692352496,0.084048427
Curacao,CUW,2021-12-06,0.574589776,0.836194579,0.214626136
Curacao,CUW,2021-12-13,0.56821074,0.831216889,0.226420636
Curacao,CUW,2021-12-20,0.801009915,1.010083886,0.247270572
Curacao,CUW,2021-12-27,0.912642803,1.375002057,0.476983042
Curacao,CUW,2022-01-03,1.1038564,1.523093959,0.531832896
Curacao,CUW,2022-01-10,1.448056437,1.993618211,0.875255001
Curacao,CUW,2022-01-17,1.600503974,2.475210778,1.079177457
Curacao,CUW,2022-01-24,1.927063755,2.388045095,1.095054345
Curacao,CUW,2022-01-31,1.812902774,2.466578358,1.124097611
Curacao,CUW,2022-02-07,1.355382901,1.958889575,0.741873627
Curacao,CUW,2022-02-14,1.14033187,1.699906217,0.634894848
Curacao,CUW,2022-02-21,0.538762441,0.890739887,0.169033376
Curacao,CUW,2022-02-28,0.731606933,0.926124933,0.177376487
Curacao,CUW,2022-03-07,0.773907693,0.925314508,0.242382811
Curacao,CUW,2022-03-14,0.743873968,0.829041832,0.121578043
Curacao,CUW,2022-03-21,0.735551706,0.800519329,0.123368234
Curacao,CUW,2022-03-28,0.588538363,0.810812663,0.152431078
Curacao,CUW,2022-04-04,0.581144011,0.737202244,0.190498965
Curacao,CUW,2022-04-11,0.583699143,0.879671874,0.229854771
Curacao,CUW,2022-04-18,0.333824229,0.641000436,0.063926727
Curacao,CUW,2022-04-25,0.376439687,0.769148499,0.114964187
Curacao,CUW,2022-05-02,0.19482784,0.451100678,0.026873788
Curacao,CUW,2022-05-09,0.340303015,0.521949999,0.046302528
Curacao,CUW,2022-05-16,0.423840392,0.60059073,0.039908653
Curacao,CUW,2022-05-23,0.3878316,0.641906018,0.007744215
Curacao,CUW,2022-05-30,0.210996263,0.437648775,-0.048166981
Curacao,CUW,2022-06-06,0.159418214,0.361039766,-0.09035022
Curacao,CUW,2022-06-13,0.242686967,0.461034647,-0.015909703
Curacao,CUW,2022-06-20,0.189769082,0.426770242,-0.045806793
Curacao,CUW,2022-06-27,0.169080469,0.335748972,-0.067407907
Curacao,CUW,2022-07-04,0.15518309,0.30195834,-0.107035607
Curacao,CUW,2022-07-11,0.398887723,0.507421877,0.011632257
Curacao,CUW,2022-07-18,0.478283826,0.560180632,0.064696062
Curacao,CUW,2022-07-25,0.271898516,0.311197585,-0.107990915
Curacao,CUW,2022-08-01,0.248926627,0.388755121,-0.052587717
Curacao,CUW,2022-08-08,0.359156971,0.445531373,-0.014587776
Curacao,CUW,2022-08-15,0.399675616,0.575612285,0.068397405
Curacao,CUW,2022-08-22,0.391148657,0.492155074,0.034795364
Curacao,CUW,2022-08-29,0.343496225,0.405925075,0.00521615
Curacao,CUW,2022-09-05,0.262032137,0.29868705,-0.049116952
Curacao,CUW,2022-09-12,0.242515379,0.298911571,-0.037156537
Curacao,CUW,2022-09-19,0.240624334,0.313066027,-0.051225469
Curacao,CUW,2022-09-26,0.244238358,0.322927057,-0.047978226
Curacao,CUW,2022-10-03,0.216646648,0.275421169,-0.119134617
Curacao,CUW,2022-10-10,0.339555233,0.371049391,-0.007032751
Curacao,CUW,2022-10-17,0.288875725,0.298766471,-0.07153359
Curacao,CUW,2022-10-24,0.28737654,0.316956088,-0.08575294
Curacao,CUW,2022-10-31,0.416766017,0.434196151,0.022445215
Curacao,CUW,2022-11-07,0.284646651,0.284646651,-0.059708044
Curacao,CUW,2022-11-14,0.285420093,0.304462749,-0.07556929
Curacao,CUW,2022-11-21,0.3041586,0.388838741,-0.060534579
Curacao,CUW,2022-11-28,0.324055508,0.510410572,-0.08574796
Curacao,CUW,2022-12-05,0.305592719,0.522787806,0.01288548
Curacao,CUW,2022-12-12,0.574543284,1.028301534,0.030692058
Curacao,CUW,2022-12-19,0.532301034,0.676053384,-0.008905215
Curacao,CUW,2022-12-26,0.502470969,0.502470969,-0.074616038
Curacao,CUW,2022-12-30,0.459986357,0.459986357,-0.108351337
Cyprus,CYP,2020-01-01,0,0,0
Cyprus,CYP,2020-01-06,0,0,0
Cyprus,CYP,2020-01-13,0,0,0
Cyprus,CYP,2020-01-20,0,0,0
Cyprus,CYP,2020-01-27,0.174541549,0.174541549,0.174541549
Cyprus,CYP,2020-02-03,-0.194822062,-0.194822062,-0.194822062
Cyprus,CYP,2020-02-10,-0.399433559,-0.399433559,-0.399433559
Cyprus,CYP,2020-02-17,0.113423829,0.113423829,0.113423829
Cyprus,CYP,2020-02-24,0.018124823,0.018124823,0.018124823
Cyprus,CYP,2020-03-02,-0.192332717,-0.192332717,-0.192332717
Cyprus,CYP,2020-03-09,0.008558571,0.008558571,0.008558571
Cyprus,CYP,2020-03-16,0.161618599,0.161618599,0.161618599
Cyprus,CYP,2020-03-23,0.317867379,0.317867379,0.317867379
Cyprus,CYP,2020-03-30,0.097843588,0.097843588,0.097843588
Cyprus,CYP,2020-04-06,-0.122180204,-0.122180204,-0.122180204
Cyprus,CYP,2020-04-13,0.027691074,0.027691074,0.027691074
Cyprus,CYP,2020-04-20,-0.109425201,-0.109425201,-0.109425201
Cyprus,CYP,2020-04-27,-0.004196432,-0.004196432,-0.004196432
Cyprus,CYP,2020-05-04,0.030879825,0.030879825,0.030879825
Cyprus,CYP,2020-05-11,0.576156177,0.576156177,0.576156177
Cyprus,CYP,2020-05-18,1.140565033,1.140565033,1.140565033
Cyprus,CYP,2020-05-25,0.00536982,0.00536982,0.00536982
Cyprus,CYP,2020-06-01,0.37845364,0.37845364,0.37845364
Cyprus,CYP,2020-06-08,-0.074348945,-0.074348945,-0.074348945
Cyprus,CYP,2020-06-15,-0.198710218,-0.198710218,-0.198710218
Cyprus,CYP,2020-06-22,-0.007385182,-0.007385182,-0.007385182
Cyprus,CYP,2020-06-29,0.129731094,0.129731094,0.129731094
Cyprus,CYP,2020-07-06,-0.160445211,-0.160445211,-0.160445211
Cyprus,CYP,2020-07-13,0.018124823,0.018124823,0.018124823
Cyprus,CYP,2020-07-20,0.167996101,0.167996101,0.167996101
Cyprus,CYP,2020-07-27,0.129731094,0.129731094,0.129731094
Cyprus,CYP,2020-08-03,-0.351770247,-0.351770247,-0.351770247
Cyprus,CYP,2020-08-10,0.046823578,0.046823578,0.046823578
Cyprus,CYP,2020-08-17,0.021313573,0.021313573,0.021313573
Cyprus,CYP,2020-08-24,-0.052027691,-0.052027691,-0.052027691
Cyprus,CYP,2020-08-31,-0.128557705,-0.128557705,-0.128557705
Cyprus,CYP,2020-09-07,0.21901611,0.21901611,0.21901611
Cyprus,CYP,2020-09-14,-0.016951434,-0.016951434,-0.016951434
Cyprus,CYP,2020-09-21,-0.013762683,-0.013762683,-0.013762683
Cyprus,CYP,2020-09-28,0.145674846,0.145674846,0.145674846
Cyprus,CYP,2020-10-05,0.018124823,0.018124823,0.018124823
Cyprus,CYP,2020-10-12,0.027691074,0.027691074,0.027691074
Cyprus,CYP,2020-10-19,0.167996101,0.167996101,0.167996101
Cyprus,CYP,2020-10-26,0.008558571,0.008558571,0.008558571
Cyprus,CYP,2020-11-02,0.171184851,0.171184851,0.171184851
Cyprus,CYP,2020-11-09,0.113787341,0.113787341,0.113787341
Cyprus,CYP,2020-11-16,0.053201079,0.053201079,0.053201079
Cyprus,CYP,2020-11-23,0.225393611,0.225393611,0.225393611
Cyprus,CYP,2020-11-30,0.301923626,0.301923626,0.301923626
Cyprus,CYP,2020-12-07,0.576156177,0.576156177,0.576156177
Cyprus,CYP,2020-12-14,0.305112376,0.305112376,0.305112376
Cyprus,CYP,2020-12-21,0.212638609,0.212638609,0.212638609
Cyprus,CYP,2020-12-28,0.636630474,0.636630474,0.636630474
Cyprus,CYP,2021-01-04,0.408047366,0.408047366,0.408047366
Cyprus,CYP,2021-01-11,-0.450258004,-0.450258004,-0.450258004
Cyprus,CYP,2021-01-18,-0.112781899,-0.112781899,-0.112781899
Cyprus,CYP,2021-01-25,0.179520239,0.179520239,0.179520239
Cyprus,CYP,2021-02-01,-0.033063134,-0.033063134,-0.033063134
Cyprus,CYP,2021-02-08,-0.721301805,-0.721301805,-0.721301805
Cyprus,CYP,2021-02-15,-0.001175628,-0.001175628,-0.001175628
Cyprus,CYP,2021-02-22,-0.157955866,-0.157955866,-0.157955866
Cyprus,CYP,2021-03-01,-0.332973637,-0.332973637,-0.332973637
Cyprus,CYP,2021-03-08,-0.160781105,-0.160781105,-0.160781105
Cyprus,CYP,2021-03-15,0.056053936,0.056053936,0.056053936
Cyprus,CYP,2021-03-22,-0.061929836,-0.061929836,-0.061929836
Cyprus,CYP,2021-03-29,0.253756473,0.253756473,0.253756473
Cyprus,CYP,2021-04-05,0.368551495,0.368551495,0.368551495
Cyprus,CYP,2021-04-12,0.626840293,0.626840293,0.626840293
Cyprus,CYP,2021-04-19,0.394061499,0.394061499,0.394061499
Cyprus,CYP,2021-04-26,0.336663989,0.336663989,0.336663989
Cyprus,CYP,2021-05-03,0.489724017,0.489724017,0.489724017
Cyprus,CYP,2021-05-10,-0.017287328,-0.017287328,-0.017287328
Cyprus,CYP,2021-05-17,-0.109761095,-0.109761095,-0.109761095
Cyprus,CYP,2021-05-24,0.087941442,0.087941442,0.087941442
Cyprus,CYP,2021-05-31,0.068808938,0.068808938,0.068808938
Cyprus,CYP,2021-06-07,0.123017699,0.123017699,0.123017699
Cyprus,CYP,2021-06-14,0.164471456,0.164471456,0.164471456
Cyprus,CYP,2021-06-21,-0.151214853,-0.151214853,-0.151214853
Cyprus,CYP,2021-06-28,0.470591514,0.470591514,0.470591514
Cyprus,CYP,2021-07-05,0.400439001,0.400439001,0.400439001
Cyprus,CYP,2021-07-12,0.269700226,0.269700226,0.269700226
Cyprus,CYP,2021-07-19,0.655539049,0.655539049,0.655539049
Cyprus,CYP,2021-07-26,0.837297833,0.837297833,0.837297833
Cyprus,CYP,2021-08-02,1.006301614,1.006301614,1.006301614
Cyprus,CYP,2021-08-09,0.87556284,0.87556284,0.87556284
Cyprus,CYP,2021-08-16,0.508856521,0.508856521,0.508856521
Cyprus,CYP,2021-08-23,0.642784046,0.642784046,0.642784046
Cyprus,CYP,2021-08-30,0.441892758,0.441892758,0.441892758
Cyprus,CYP,2021-09-06,0.285643979,0.285643979,0.285643979
Cyprus,CYP,2021-09-13,0.266511476,0.266511476,0.266511476
Cyprus,CYP,2021-09-20,0.221868967,0.221868967,0.221868967
Cyprus,CYP,2021-09-27,0.272888977,0.272888977,0.272888977
Cyprus,CYP,2021-10-04,0.177226459,0.177226459,0.177226459
Cyprus,CYP,2021-10-11,0.336663989,0.336663989,0.336663989
Cyprus,CYP,2021-10-18,0.23462397,0.23462397,0.23462397
Cyprus,CYP,2021-10-25,0.135772701,0.135772701,0.135772701
Cyprus,CYP,2021-11-01,-0.199046112,-0.199046112,-0.199046112
Cyprus,CYP,2021-11-08,0.410005252,0.410005252,0.410005252
Cyprus,CYP,2021-11-15,0.60770779,0.60770779,0.60770779
Cyprus,CYP,2021-11-22,0.355796492,0.355796492,0.355796492
Cyprus,CYP,2021-11-29,0.416382754,0.416382754,0.416382754
Cyprus,CYP,2021-12-06,0.221868967,0.221868967,0.221868967
Cyprus,CYP,2021-12-13,0.671482802,0.671482802,0.671482802
Cyprus,CYP,2021-12-20,0.161282706,0.161282706,0.161282706
Cyprus,CYP,2021-12-27,0.594952787,0.594952787,0.594952787
Cyprus,CYP,2022-01-03,0.790361544,0.790361544,0.790361544
Cyprus,CYP,2022-01-10,0.314706246,0.314706246,0.314706246
Cyprus,CYP,2022-01-17,0.971057411,0.971057411,0.971057411
Cyprus,CYP,2022-01-24,0.370509382,0.370509382,0.370509382
Cyprus,CYP,2022-01-31,0.652182351,0.652182351,0.652182351
Cyprus,CYP,2022-02-07,0.346593752,0.346593752,0.346593752
Cyprus,CYP,2022-02-14,0.508688574,0.508688574,0.508688574
Cyprus,CYP,2022-02-21,0.511345866,0.511345866,0.511345866
Cyprus,CYP,2022-02-28,0.049340541,0.049340541,0.049340541
Cyprus,CYP,2022-03-07,0.189645568,0.189645568,0.189645568
Cyprus,CYP,2022-03-14,0.534030632,0.534030632,0.534030632
Cyprus,CYP,2022-03-21,0.958134462,0.958134462,0.958134462
Cyprus,CYP,2022-03-28,1.337595783,1.337595783,1.337595783
Cyprus,CYP,2022-04-04,0.814640685,0.814640685,0.814640685
Cyprus,CYP,2022-04-11,0.514898129,0.514898129,0.514898129
Cyprus,CYP,2022-04-18,-0.036755725,-0.036755725,-0.036755725
Cyprus,CYP,2022-04-25,0.208778071,0.208778071,0.208778071
Cyprus,CYP,2022-05-02,-0.036755725,-0.036755725,-0.036755725
Cyprus,CYP,2022-05-09,0.046151791,0.046151791,0.046151791
Cyprus,CYP,2022-05-16,0.304440589,0.304440589,0.304440589
Cyprus,CYP,2022-05-23,0.023830536,0.023830536,0.023830536
Cyprus,CYP,2022-05-30,-0.090964485,-0.090964485,-0.090964485
Cyprus,CYP,2022-06-06,0.04296304,0.04296304,0.04296304
Cyprus,CYP,2022-06-13,0.355460599,0.355460599,0.355460599
Cyprus,CYP,2022-06-20,-0.151550746,-0.151550746,-0.151550746
Cyprus,CYP,2022-06-27,-0.00805697,-0.00805697,-0.00805697
Cyprus,CYP,2022-07-04,0.160946812,0.160946812,0.160946812
Cyprus,CYP,2022-07-11,0.508520627,0.508520627,0.508520627
Cyprus,CYP,2022-07-18,0.033396788,0.033396788,0.033396788
Cyprus,CYP,2022-07-25,0.62969315,0.62969315,0.62969315
Cyprus,CYP,2022-08-01,0.065284294,0.065284294,0.065284294
Cyprus,CYP,2022-08-08,0.36502685,0.36502685,0.36502685
Cyprus,CYP,2022-08-15,0.030208038,0.030208038,0.030208038
Cyprus,CYP,2022-08-22,-0.106908238,-0.106908238,-0.106908238
Cyprus,CYP,2022-08-29,0.011075534,0.011075534,0.011075534
Cyprus,CYP,2022-09-05,-0.001679468,-0.001679468,-0.001679468
Cyprus,CYP,2022-09-12,0.090794299,0.090794299,0.090794299
Cyprus,CYP,2022-09-19,-0.049510727,-0.049510727,-0.049510727
Cyprus,CYP,2022-09-26,0.176890565,0.176890565,0.176890565
Cyprus,CYP,2022-10-03,0.559540637,0.559540637,0.559540637
Cyprus,CYP,2022-10-10,-0.173872001,-0.173872001,-0.173872001
Cyprus,CYP,2022-10-17,-0.084586984,-0.084586984,-0.084586984
Cyprus,CYP,2022-10-24,0.326761843,0.326761843,0.326761843
Cyprus,CYP,2022-10-31,0.294874337,0.294874337,0.294874337
Cyprus,CYP,2022-11-07,0.12474384,0.258720404,-0.081540393
Cyprus,CYP,2022-11-14,0.183958239,0.296435272,-0.046417401
Cyprus,CYP,2022-11-21,0.129889223,0.287855536,-0.066360941
Cyprus,CYP,2022-11-28,0.160029195,0.29443942,-0.045156668
Cyprus,CYP,2022-12-05,0.138618796,0.293117158,-0.035876867
Cyprus,CYP,2022-12-12,0.102707385,0.8327347,-0.069678321
Cyprus,CYP,2022-12-19,0.121880963,0.868832548,-0.044441199
Cyprus,CYP,2022-12-26,0.056256361,0.560961251,-0.109917408
Cyprus,CYP,2022-12-30,0.028518576,0.408314421,-0.111637264
Czechia,CZE,2020-01-01,0,0,0
Czechia,CZE,2020-01-06,0,0,0
Czechia,CZE,2020-01-13,0,0,0
Czechia,CZE,2020-01-20,0,0,0
Czechia,CZE,2020-01-27,-0.080522981,-0.080522981,-0.080522981
Czechia,CZE,2020-02-03,-0.159706626,-0.159706626,-0.159706626
Czechia,CZE,2020-02-10,-0.155849543,-0.155849543,-0.155849543
Czechia,CZE,2020-02-17,-0.204630299,-0.204630299,-0.204630299
Czechia,CZE,2020-02-24,-0.18402454,-0.18402454,-0.18402454
Czechia,CZE,2020-03-02,-0.199271363,-0.199271363,-0.199271363
Czechia,CZE,2020-03-09,-0.088731901,-0.088731901,-0.088731901
Czechia,CZE,2020-03-16,0.040593823,0.040593823,0.040593823
Czechia,CZE,2020-03-23,0.093413171,0.093413171,0.093413171
Czechia,CZE,2020-03-30,0.175364841,0.175364841,0.175364841
Czechia,CZE,2020-04-06,0.133708344,0.133708344,0.133708344
Czechia,CZE,2020-04-13,0.040321558,0.040321558,0.040321558
Czechia,CZE,2020-04-20,-0.14100672,-0.14100672,-0.14100672
Czechia,CZE,2020-04-27,0.071087467,0.071087467,0.071087467
Czechia,CZE,2020-05-04,-0.07239602,-0.07239602,-0.07239602
Czechia,CZE,2020-05-11,0.020446236,0.020446236,0.020446236
Czechia,CZE,2020-05-18,-0.132021986,-0.132021986,-0.132021986
Czechia,CZE,2020-05-25,-0.17531207,-0.17531207,-0.17531207
Czechia,CZE,2020-06-01,0.203135838,0.203135838,0.203135838
Czechia,CZE,2020-06-08,-0.005146644,-0.005146644,-0.005146644
Czechia,CZE,2020-06-15,0.060741409,0.060741409,0.060741409
Czechia,CZE,2020-06-22,0.124451345,0.124451345,0.124451345
Czechia,CZE,2020-06-29,0.134525138,0.134525138,0.134525138
Czechia,CZE,2020-07-06,-0.025021966,-0.025021966,-0.025021966
Czechia,CZE,2020-07-13,-0.046530876,-0.046530876,-0.046530876
Czechia,CZE,2020-07-20,0.040321558,0.040321558,0.040321558
Czechia,CZE,2020-07-27,0.220288513,0.220288513,0.220288513
Czechia,CZE,2020-08-03,0.15902896,0.15902896,0.15902896
Czechia,CZE,2020-08-10,0.138336844,0.138336844,0.138336844
Czechia,CZE,2020-08-17,0.153311402,0.153311402,0.153311402
Czechia,CZE,2020-08-24,0.06428085,0.06428085,0.06428085
Czechia,CZE,2020-08-31,0.06890935,0.06890935,0.06890935
Czechia,CZE,2020-09-07,0.135341932,0.135341932,0.135341932
Czechia,CZE,2020-09-14,0.276102773,0.276102773,0.276102773
Czechia,CZE,2020-09-21,0.468866169,0.468866169,0.468866169
Czechia,CZE,2020-09-28,0.340084974,0.340084974,0.340084974
Czechia,CZE,2020-10-05,0.640120654,0.640120654,0.640120654
Czechia,CZE,2020-10-12,1.148711081,1.148711081,1.148711081
Czechia,CZE,2020-10-19,2.09401406,2.09401406,2.09401406
Czechia,CZE,2020-10-26,2.914075284,2.914075284,2.914075284
Czechia,CZE,2020-11-02,2.956548574,2.956548574,2.956548574
Czechia,CZE,2020-11-09,2.362467037,2.362467037,2.362467037
Czechia,CZE,2020-11-16,1.777642498,1.777642498,1.777642498
Czechia,CZE,2020-11-23,1.429143704,1.429143704,1.429143704
Czechia,CZE,2020-11-30,1.296006275,1.296006275,1.296006275
Czechia,CZE,2020-12-07,1.244820514,1.244820514,1.244820514
Czechia,CZE,2020-12-14,1.3474643,1.3474643,1.3474643
Czechia,CZE,2020-12-21,1.275041894,1.275041894,1.275041894
Czechia,CZE,2020-12-28,1.705313779,1.705313779,1.705313779
Czechia,CZE,2021-01-04,1.982616824,1.982616824,1.982616824
Czechia,CZE,2021-01-11,1.8746185,1.8746185,1.8746185
Czechia,CZE,2021-01-18,1.632076045,1.632076045,1.632076045
Czechia,CZE,2021-01-25,1.411314765,1.411314765,1.411314765
Czechia,CZE,2021-02-01,1.144949151,1.144949151,1.144949151
Czechia,CZE,2021-02-08,1.308081073,1.308081073,1.308081073
Czechia,CZE,2021-02-15,1.302408892,1.302408892,1.302408892
Czechia,CZE,2021-02-22,1.525892819,1.525892819,1.525892819
Czechia,CZE,2021-03-01,1.924946487,1.924946487,1.924946487
Czechia,CZE,2021-03-08,2.147931262,2.147931262,2.147931262
Czechia,CZE,2021-03-15,1.994373981,1.994373981,1.994373981
Czechia,CZE,2021-03-22,1.585976957,1.585976957,1.585976957
Czechia,CZE,2021-03-29,1.566646164,1.566646164,1.566646164
Czechia,CZE,2021-04-05,1.015582447,1.015582447,1.015582447
Czechia,CZE,2021-04-12,0.658098918,0.658098918,0.658098918
Czechia,CZE,2021-04-19,0.552460221,0.552460221,0.552460221
Czechia,CZE,2021-04-26,0.443282084,0.443282084,0.443282084
Czechia,CZE,2021-05-03,0.324574682,0.324574682,0.324574682
Czechia,CZE,2021-05-10,0.251880012,0.251880012,0.251880012
Czechia,CZE,2021-05-17,0.042508471,0.042508471,0.042508471
Czechia,CZE,2021-05-24,-0.090901224,-0.090901224,-0.090901224
Czechia,CZE,2021-05-31,-0.032092052,-0.032092052,-0.032092052
Czechia,CZE,2021-06-07,-0.038898669,-0.038898669,-0.038898669
Czechia,CZE,2021-06-14,0.079536468,0.079536468,0.079536468
Czechia,CZE,2021-06-21,0.020182767,0.020182767,0.020182767
Czechia,CZE,2021-06-28,-0.154338895,-0.154338895,-0.154338895
Czechia,CZE,2021-07-05,-0.118399957,-0.118399957,-0.118399957
Czechia,CZE,2021-07-12,0.003846886,0.003846886,0.003846886
Czechia,CZE,2021-07-19,-0.100702752,-0.100702752,-0.100702752
Czechia,CZE,2021-07-26,0.052854529,0.052854529,0.052854529
Czechia,CZE,2021-08-02,-0.221860536,-0.221860536,-0.221860536
Czechia,CZE,2021-08-09,-0.036720552,-0.036720552,-0.036720552
Czechia,CZE,2021-08-16,-0.152705307,-0.152705307,-0.152705307
Czechia,CZE,2021-08-23,-0.062857961,-0.062857961,-0.062857961
Czechia,CZE,2021-08-30,0.00466368,0.00466368,0.00466368
Czechia,CZE,2021-09-06,0.104584818,0.104584818,0.104584818
Czechia,CZE,2021-09-13,0.171017401,0.171017401,0.171017401
Czechia,CZE,2021-09-20,0.096689143,0.096689143,0.096689143
Czechia,CZE,2021-09-27,0.022633149,0.022633149,0.022633149
Czechia,CZE,2021-10-04,-0.039443199,-0.039443199,-0.039443199
Czechia,CZE,2021-10-11,0.093149702,0.093149702,0.093149702
Czechia,CZE,2021-10-18,0.27093854,0.27093854,0.27093854
Czechia,CZE,2021-10-25,0.614536569,0.614536569,0.614536569
Czechia,CZE,2021-11-01,0.81111167,0.81111167,0.81111167
Czechia,CZE,2021-11-08,1.098623175,1.098623175,1.098623175
Czechia,CZE,2021-11-15,1.253269515,1.253269515,1.253269515
Czechia,CZE,2021-11-22,1.507020199,1.507020199,1.507020199
Czechia,CZE,2021-11-29,1.713941358,1.713941358,1.713941358
Czechia,CZE,2021-12-06,1.650231422,1.650231422,1.650231422
Czechia,CZE,2021-12-13,1.269605395,1.269605395,1.269605395
